"","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default.payment.next.month"
"6730",12.6443275764613,2,2,1,29,0,0,0,0,0,0,12.1128767290951,11.9987286217499,11.8558908610452,11.6252000234521,11.2741605327531,11.2756576339855,8.54071438645758,8.23190824356418,8.26924452118306,7.69938940625674,8.03592636989179,8.01433573729942,0
"6732",12.6115377536383,2,1,1,38,0,0,0,0,0,0,5.96870755998537,0,0,0,0,0,0,0,0,0,0,7.00397413672268,0
"6734",12.6760762747759,1,2,2,34,0,0,0,0,0,0,12.0653324748457,12.0307545074485,11.5169971643403,11.3932180789388,5.19295685089021,0,8.99974278983049,8.69968140098951,8.8538082749772,1.09861228866811,0,7.60290046220476,0
"6735",11.6952470217642,2,1,2,32,0,0,0,0,0,0,11.312997826706,11.3317632358961,11.2549704653913,11.2744652095441,11.2286110489261,11.2527418212203,8.01135510916129,8.5173931714189,8.5173931714189,7.91095738284559,8.29429960885724,8.00670084544037,0
"6739",12.1007121298723,2,1,2,30,0,0,0,0,0,0,12.0615958557096,11.7832578990869,11.7926005670201,11.8844269505108,11.9357916260917,11.9572009456432,8.8538082749772,8.49719454490955,9.61587214452889,9.21044036697652,8.69968140098951,8.77971129020447,0
"6743",11.5129254649702,1,2,2,25,1,0,0,0,0,0,11.4887864491169,10.8391298295921,0,0,0,4.93447393313069,8.00670084544037,0,0,0,6.21660610108486,6.21660610108486,1
"6748",12.9480099902596,2,2,2,36,0,0,0,0,0,0,8.18367658262066,9.71896357218697,10.4173286252626,10.2565710549625,10.4820652783529,10.0569808734932,9.72004536807347,10.4221622912455,9.68040649926887,10.5085136497009,10.0569808734932,10.0851422203424,0
"6749",12.8992198260901,2,1,1,37,0,0,0,0,0,0,0,10.2382798073492,10.762445737763,11.7036615203652,11.3774836772739,11.5760880399279,11.2661421840897,9.90353755128617,11.4403655247658,10.3089859934221,9.90353755128617,9.39391114817057,0
"6753",11.6952470217642,2,1,2,27,0,0,0,0,0,0,10.0000696503824,10.8543342885519,11.6365403511695,11.5784135351434,10.3168546905401,0,10.463131911492,11.5129354649202,0,0,0,7.91971976092457,0
"6755",12.8992198260901,1,1,1,46,0,0,0,0,0,0,10.3692635077484,10.4498443993418,10.3624618314966,11.7546238065322,11.7707563924525,11.7659928004557,8.35184673882824,8.29429960885724,11.5129354649202,8.5173931714189,8.33902300574476,8.19257047115217,0
"6758",12.3013828253345,2,2,1,43,0,0,0,0,0,0,5.75890177387728,5.75890177387728,5.75890177387728,6.86380339145295,6.99209642741589,5.75890177387728,5.75890177387728,5.75890177387728,6.86380339145295,6.99209642741589,5.75890177387728,8.37632063253482,0
"6776",13.1223633774043,2,1,1,51,0,0,0,0,0,0,8.56712556016445,11.3735829346295,10.5260244829285,10.1042218823372,11.2622693913549,11.0191208255385,11.3735829346295,10.5260244829285,0,11.0887208642379,7.10824413973154,9.99811568161491,0
"6777",12.3013828253345,1,3,1,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6778",12.3458345879053,2,2,1,36,0,0,0,0,0,0,8.2393294279018,7.9707403900071,7.09090982207998,7.91425227874244,8.08085641964099,6.8134445995109,7.97762509878459,7.24921505711439,7.91425227874244,8.08394570229562,6.81783057145415,0,0
"6779",9.90348755253613,1,2,2,25,1,1,1,1,1,0,9.65007807402644,9.70929582317169,9.67457740632758,9.74922853350706,9.72465988499643,9.82222326570516,7.31388683163346,0,7.31388683163346,0,7.60140233458373,7.31388683163346,0
"6792",12.7367008965923,2,1,2,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04342511691925,0
"6793",12.7938593104323,2,1,2,29,0,0,0,0,0,0,8.52555810774787,8.92078988846438,8.40760151478614,8.08978917578932,8.26487826280175,8.3786205415523,7.82444593087762,8.95428615720471,8.08978917578932,8.26487826280175,8.3786205415523,8.41405243249672,0
"6798",12.2548628096996,2,1,2,31,1,1,1,1,0,0,11.7852248278824,11.7655812154983,11.7683813057517,11.7431479017487,11.6301750250205,11.557305920651,9.18358563466736,8.29429960885724,0,8.29429960885724,8.25608813381491,9.40951904583656,1
"6803",13.3212142361495,2,2,1,39,0,0,0,0,0,0,11.88548163205,11.822870371221,11.5485338924376,11.5233212411523,11.5745566388666,11.4345313975422,8.51779301148821,8.5173931714189,8.29579811063615,9.21044036697652,8.8538082749772,8.5173931714189,0
"6810",9.21034037197618,1,1,2,22,0,0,0,0,0,0,7.98854298273769,0,5.96870755998537,5.96870755998537,5.96870755998537,0,0,5.96870755998537,5.96870755998537,5.96870755998537,0,6.66057514983969,1
"6816",11.1562505210315,2,3,2,42,0,0,0,0,0,0,11.1486646782861,11.160242542301,11.1592175436349,10.3205188470157,10.2513588579187,10.2648266026017,8.03463103292311,7.94058382710424,7.80628928926703,7.19893124068817,7.60140233458373,6.78332520060396,0
"6830",10.3089526606443,1,2,2,35,2,1,1,0,0,0,9.50762618057066,9.55958780008612,9.52186103390781,9.5453830157878,9.65027131696563,0,7.11395610956603,0,6.31716468674728,7.50988306115491,0,0,1
"6833",11.982929094216,2,3,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6834",12.3458345879053,2,2,2,31,0,0,0,0,0,0,8.53129331579502,8.37054761107475,7.25981961036319,9.25464429753271,8.6960086088809,11.0396043389122,8.37054761107475,7.25981961036319,9.25464429753271,6.55250788703459,10.9548335154031,7.82444593087762,0
"6840",9.21034037197618,1,2,1,62,0,0,0,0,0,0,7.9298464297425,7.57044325205737,7.62021477057445,7.56992765524265,0,0,7.57044325205737,7.62119516280984,7.56992765524265,0,0,0,0
"6844",12.1007121298723,1,1,1,38,0,0,0,0,0,0,12.1079249437654,12.1077539446614,12.1031535915223,12.1170173630062,12.1078422059148,12.0992388228662,8.81700144366586,8.79087775422416,8.78063379949498,8.79209392950328,8.82497196556714,8.71620797115185,0
"6845",11.9183905730784,2,2,1,38,0,0,0,0,0,0,11.8503543866794,11.852357602474,11.8587467201509,11.8565222615337,11.8661073151544,11.873107252738,8.79512791241314,8.77986510086385,8.5567984460086,8.61286694148452,8.57224939716431,8.55660619377307,0
"6859",12.4684369099977,2,2,2,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6866",13.1223633774043,1,1,2,37,0,0,0,0,0,0,8.37378460812088,11.0095222270199,10.3285265036014,11.9457981958778,9.50383054471094,10.1435668805565,11.0095222270199,10.3285918758966,11.9240014691856,12.0069019356381,10.1435668805565,10.584739261683,1
"6870",12.8212582846204,1,1,2,28,0,0,0,0,0,0,11.3772660955225,11.4114020227658,10.5335618041201,8.93971205409023,6.93439720992856,7.26052259808985,8.5173931714189,8.69968140098951,7.60140233458373,6.90875477931522,7.26052259808985,8.18896686364888,0
"6882",12.1007121298723,2,1,2,35,0,0,0,0,0,0,9.31686021535386,8.97259066827261,9.70978143687554,9.48857798559996,11.2093036944945,10.4612730951654,8.97929064909088,9.80961633692606,0,10.0203813040076,10.4612730951654,8.59100111856096,0
"6900",12.3458345879053,2,3,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6911",12.8992198260901,1,2,1,44,0,0,0,0,0,0,8.76248954737158,10.9921841764169,10.1893053883782,9.63782786411884,9.20994029195484,8.33710912956247,10.9949241574551,7.00850518208228,9.21253795551967,3.95124371858143,8.46294817656384,7.45818615734049,0
"6915",11.289781913656,2,2,1,38,0,0,0,0,0,0,7.54697411751653,5.75890177387728,5.75890177387728,6.24416690066374,5.75890177387728,7.38150189450671,5.75890177387728,5.75890177387728,6.24416690066374,5.75890177387728,7.38150189450671,5.75890177387728,1
"6954",12.0435537160324,1,3,1,51,0,0,0,0,0,0,10.9222807196446,10.9418897168052,10.9258485481373,10.8281035331563,10.7221213531375,10.7417734987623,8.98732181285012,8.69968140098951,7.44424864949671,7.40610338123702,7.41095187558364,7.45356187164337,0
"6955",12.2548628096996,2,2,2,43,0,0,0,0,0,0,12.1060478694619,12.1110529235389,11.9827790829648,11.8375419852151,11.6295700750883,11.6260755629029,8.79512791241314,8.53424694598207,8.31581113188354,8.3478273457825,10.2293681813014,11.1982284186668,0
"6957",12.4684369099977,2,2,1,42,0,0,0,0,0,1,10.820997540815,10.9006944566564,10.8099905403392,9.83403028752091,10.4132225818201,10.3927728400639,8.5173931714189,7.88457651059632,6.68586094706836,9.61587214452889,0,9.21044036697652,0
"6972",13.0389817684653,1,2,1,61,1,0,0,0,0,0,0,9.05986625862135,0,6.78105762593618,6.92657703322272,4.60517018598809,9.05986625862135,0,6.78105762593618,6.92657703322272,4.60517018598809,7.56164174558878,0
"6992",12.6443275764613,2,2,1,34,0,0,0,0,0,0,8.33182700443606,7.69621263934641,8.62443194208584,8.30671904320269,8.5016733797582,9.63971730013066,6.91075078796194,8.62443194208584,8.30671904320269,8.5016733797582,9.63971730013066,9.39274525863144,0
"7016",9.90348755253613,1,1,2,31,1,2,1,0,0,0,9.69097479357794,9.65803448430206,9.54831148472113,9.49897199346355,0,0,0,1.79175946922805,7.56320059235807,0,0,0,1
"7019",12.2548628096996,2,1,1,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7024",11.6952470217642,2,2,2,29,0,0,0,0,0,0,11.6486706553353,11.6713982197322,11.6608453450468,11.6688859347108,11.6730014128169,11.6701855911688,8.69968140098951,8.61268517287546,8.33351070898294,8.32385113133882,8.35490952835879,8.3850322878139,0
"7031",13.1021606700868,1,1,1,38,1,0,0,0,0,0,5.9427993751267,5.9427993751267,5.9427993751267,9.63174444388585,9.8861887879578,10.0861007334703,5.9427993751267,5.9427993751267,9.63174444388585,8.5173931714189,8.5173931714189,8.90882979158787,0
"7037",12.8739020181058,2,1,2,37,0,0,0,0,0,0,9.93629350426131,9.93629350426131,9.21044036697652,9.93629350426131,9.21044036697652,9.21044036697652,9.93629350426131,9.21044036697652,9.93629350426131,9.21044036697652,9.21044036697652,9.25922576970599,0
"7039",12.6443275764613,1,1,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7049",11.6952470217642,1,1,2,29,0,0,0,0,0,0,11.6896061418741,11.6890277219503,11.7001101774302,11.1703083874253,0,0,8.52237971810354,8.30003171177957,8.10198073185319,0,0,11.1274247357816,0
"7054",12.4684369099977,2,2,1,47,0,0,0,0,0,0,12.0084628163891,12.0301406320579,12.0548601450234,12.0734151566548,12.1047041511419,12.1180007063432,9.21044036697652,9.21044036697652,9.10509096125709,9.21044036697652,8.8538082749772,8.69968140098951,0
"7063",11.7752897294377,1,2,1,44,1,0,0,0,0,1,9.70247235329492,9.75776789818672,9.90313749127183,10.0136863448342,10.0843497115937,10.0617298502666,7.31388683163346,8.00670084544037,8.00670084544037,7.60140233458373,0,7.31388683163346,1
"7076",10.3089526606443,1,2,1,39,0,0,0,0,1,0,9.88552722715914,9.9389512168117,9.99277966001489,10.0979023570175,10.0760533428814,10.0731037368325,7.43897159239586,7.49609734517596,8.03947991910045,0,6.33859407820318,4.59511985013459,1
"7078",11.5129254649702,1,2,2,35,1,1,1,0,0,1,10.1074482844336,10.2151546702384,10.1879519538319,10.1976858482157,10.2685125376463,10.273912529999,8.16080392095467,0,6.90875477931522,7.78364059622125,6.66057514983969,7.78364059622125,0
"7080",11.8493977015914,2,2,1,42,0,0,0,0,0,0,8.22335889947926,7.94697135769359,7.40671073017764,8.4448375292241,8.65956043270316,8.87024156729927,7.95402108727804,7.40671073017764,8.41205487329293,8.00670084544037,8.00670084544037,7.51697722460432,0
"7082",12.8479265317026,1,1,2,27,0,1,0,0,0,0,7.82484569102686,7.03790596344718,6.87419849545329,7.13807303404435,7.02286808608264,7.21744343169653,0,6.87419849545329,7.31388683163346,7.02286808608264,7.21744343169653,7.29505641646263,0
"7084",10.5966347330961,2,1,2,24,0,0,0,0,0,0,10.2449828666397,10.3841838113206,10.5895597644241,10.5257829921241,10.4695113367669,10.4374045075255,8.5173931714189,8.98944429320245,8.8538082749772,8.29429960885724,8.5173931714189,8.5173931714189,1
"7085",12.2548628096996,2,1,1,34,0,0,0,0,0,0,11.2153546597681,11.23325124392,11.2393172232498,11.242270930985,11.2511969983405,11.2610994772937,8.16080392095467,8.10198073185319,8.00670084544037,8.00670084544037,8.00670084544037,8.00670084544037,0
"7089",10.8197782844103,1,2,2,30,0,0,0,0,0,0,10.8048676716745,10.7603467006409,11.3374881572624,9.8417185261385,9.71081258366268,9.86224880451953,7.82444593087762,8.10802122137675,7.60140233458373,6.90875477931522,8.00670084544037,6.90875477931522,0
"7112",11.982929094216,1,2,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7123",11.5129254649702,2,2,2,33,0,0,0,0,0,0,11.0201034656438,11.3054460873933,10.9871723112865,11.1570073774006,11.3463985140749,10.962128179493,10.3093192601052,9.21512888870798,9.90353755128617,9.74102744483773,8.5173931714189,9.21044036697652,0
"7125",11.0020998412042,2,2,1,49,1,1,1,1,0,0,9.74179181353583,9.82233172557512,9.84384369960861,9.8114819067401,9.84940088663236,9.93474394218668,7.60140233458373,6.90875477931522,0,6.90875477931522,7.60140233458373,0,1
"7137",12.8212582846204,2,1,2,28,0,0,0,0,0,0,6.35957386867238,10.2362385883555,0,8.3774712482411,8.62389281007529,0,11.0650120405972,0,9.07050342678838,8.62389281007529,0,8.16080392095467,0
"7140",12.2060726455302,2,2,1,44,0,1,0,0,0,0,6.21660610108486,6.21660610108486,11.0317880849061,8.96826881077645,9.61440449916872,10.7436313118304,0,11.0317880849061,8.96826881077645,9.21044036697652,10.463131911492,9.21044036697652,0
"7143",10.3089526606443,1,3,1,53,0,0,0,0,0,0,5.57594910314632,9.6046771222965,8.56464913257253,9.88867843688242,9.25129035830514,9.18368834097876,9.60575514423085,8.56617381363786,9.88898286633325,9.25129035830514,9.20833836930551,8.5387589693308,0
"7148",11.289781913656,2,3,1,46,1,0,0,0,0,1,11.2579170795657,11.2923411360509,11.2854098701872,11.3063808853114,11.3076095527306,11.3017104845213,8.5173931714189,8.29429960885724,8.29504914043511,9.47278155656217,8.16507925880507,0,1
"7149",11.0020998412042,2,3,1,47,0,0,0,0,0,0,10.9869692827773,10.0476311856162,9.7818282639088,9.22513045744882,9.13615547378681,7.71512360363211,7.23921497377981,6.90875477931522,5.31811999384422,5.23110861685459,5.85220247977447,9.79657027019005,1
"7152",9.90348755253613,1,1,2,28,0,0,0,0,0,0,8.85836863630802,9.56416124693201,9.55151581686796,9.69041808679339,9.31533081916712,9.43356392009056,9.43356392009056,8.00670084544037,8.29429960885724,7.60140233458373,7.60140233458373,8.5173931714189,0
"7175",9.21034037197618,1,3,2,33,0,0,0,0,0,0,7.4121603349452,7.29573507274928,5.96870755998537,5.96870755998537,6.29341927884648,5.01727983681492,7.29573507274928,5.96870755998537,5.96870755998537,6.29341927884648,5.01727983681492,8.23774380389093,1
"7181",11.4075649493124,2,1,2,28,0,0,0,0,0,0,5.86078622346587,0,0,0,0,0,0,0,0,0,0,0,1
"7188",11.9183905730784,1,2,2,27,0,0,0,0,0,0,11.80926743206,11.8357912667565,11.3990734427463,10.813317458148,11.4827651818753,11.5050444915194,8.69968140098951,8.8538082749772,7.69666708152646,10.7893396952697,8.18896686364888,8.16080392095467,0
"7194",11.8493977015914,2,1,2,32,0,0,0,0,1,1,11.8638921477419,0,11.8343565774684,11.8422292121128,11.8297487767681,11.8214537376535,8.8538082749772,0,8.5173931714189,9.11613957657736,8.1318247850072,0,0
"7195",11.5129254649702,2,1,2,33,1,1,0,0,0,0,10.9163059046513,10.8895468549649,10.9100028269833,10.9296904256861,10.9504029566132,10.970075836179,0,7.60140233458373,7.6004023345004,7.63482067774554,7.64012317269536,7.67600993202889,0
"7203",12.7367008965923,2,2,2,39,0,0,0,0,0,0,10.9404549073798,10.7362010041549,11.3391790364459,12.0606190363059,11.84969051586,11.4640607980255,9.21383426123044,10.8202781594519,11.5140148713516,8.5039052970893,9.22177474960185,7.60837447438078,0
"7212",12.9480099902596,2,3,2,35,0,0,0,0,0,0,11.0621909874145,11.0381424325512,10.9353544422578,10.801919766109,10.7698314515575,10.7326941775032,8.00736706798333,7.69666708152646,7.43897159239586,7.49609734517596,7.43897159239586,7.31388683163346,0
"7224",12.3883942023241,2,3,1,41,1,0,0,0,0,0,0,0,0,11.392688170082,12.2032937880797,12.0935028721766,2.56494935746154,2.83321334405622,11.5497587150156,11.6706725271976,8.72371943690701,8.41227702146668,0
"7232",9.21034037197618,2,1,2,26,0,0,0,0,0,0,9.15482766204592,5.44673737166631,8.12118324207883,8.72095002893026,9.10609035060238,9.12576239550089,5.44673737166631,8.5173931714189,8.00670084544037,8.00670084544037,5.79909265446053,5.83188247728352,0
"7238",11.289781913656,2,2,1,30,0,0,0,0,0,0,11.0759232490639,11.0801713766244,11.0186455364637,10.7852075433601,10.7642867159056,8.16080392095467,8.39502555744203,7.37838371299671,0,7.31388683163346,7.31388683163346,7.31388683163346,0
"7239",10.3089526606443,2,3,2,33,1,1,1,0,0,1,10.1047126397493,10.1454528580909,10.1751164596657,10.1420712883382,10.1802856083858,10.2326114273876,7.44833386089748,7.31388683163346,6.81563999007433,7.24494154633701,7.60140233458373,0,1
"7244",13.4588356140255,1,1,2,35,0,0,0,0,0,0,9.02135667230868,9.8137269453285,11.7762969143643,11.5622488203013,11.1689833985079,10.6336896410471,9.77565418102624,11.7781395111037,8.12622252945853,4.98360662170834,8.4424696452203,9.41213770527079,0
"7251",13.1223633774043,1,1,1,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7255",12.6760762747759,1,1,1,43,0,0,0,0,0,0,11.6085355997836,11.6086537391791,11.629765834234,11.62215648057,11.6521220301585,11.6803787007312,8.30127348519135,8.29429960885724,8.5173931714189,8.5173931714189,8.5173931714189,8.5173931714189,0
"7264",12.3013828253345,2,3,2,29,0,0,0,0,0,0,9.56430163721723,9.65515439014826,9.74922853350706,9.55619700847904,9.64374484877359,9.7611172112444,7.86403565907245,7.66902828858968,7.66481578528574,8.13885675069633,7.76046702921342,8.12740456269308,0
"7269",12.3458345879053,2,1,1,36,0,0,1,0,0,0,6.77878489768518,9.16617947619041,8.03106018024062,8.20549161312024,8.24038511551633,8.70068073485016,9.16691081404885,0,8.20549161312024,8.24038511551633,8.70068073485016,8.63905677917308,1
"7278",12.0435537160324,2,1,1,40,0,0,0,0,0,0,6.23832462503951,6.90575327631146,7.80261806344267,6.58063913728495,5.46806014113513,5.35185813347607,6.90975328164481,7.80261806344267,6.58063913728495,5.46806014113513,5.35185813347607,3.97029191355212,0
"7279",11.9183905730784,2,2,2,23,0,0,0,0,0,0,8.96136606062745,9.53401680465134,8.80101783354071,8.67111527368849,9.2605580881368,8.60024674655152,8.8538082749772,6.90875477931522,6.97634807044775,8.69968140098951,7.79688034278352,4.76217393479776,0
"7289",11.289781913656,1,2,2,36,0,0,0,0,0,0,9.86329036278472,9.9153173042897,9.96500589251455,10.0818010879325,10.1010260751349,10.1252301229347,7.19893124068817,7.22183582528845,8.00770001288403,6.90875477931522,6.90875477931522,7.60140233458373,1
"7300",10.3089526606443,2,2,2,27,1,1,1,1,1,1,9.62852425249212,9.68936568319238,9.70406052783923,9.71226651255514,9.73554216168668,9.75730504235805,7.31388683163346,6.68586094706836,6.55250788703459,6.68586094706836,6.68586094706836,6.68586094706836,1
"7305",12.7938593104323,1,2,1,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7306",12.1007121298723,1,2,2,38,0,0,1,0,0,0,10.900417737073,10.8999563675355,10.8721430046161,10.8608626445097,10.8495118286651,10.8369893211406,8.38958706681109,0,7.60140233458373,7.60140233458373,7.60140233458373,8.00670084544037,1
"7307",11.7752897294377,2,2,1,27,1,0,0,1,0,0,10.9136692758248,10.9161061280373,10.9115367096498,10.8674249378776,10.8706614947249,10.8731294599073,7.60140233458373,8.83127373772255,0,7.63626960337937,7.65728279297819,7.40306109109009,0
"7312",12.6760762747759,2,2,1,29,0,0,0,0,0,0,11.8907315650844,11.9206347197632,11.6134040835364,11.5720996236086,11.4357636036711,11.4036796334608,10.316821619023,8.51819269174932,8.31556648356428,8.52397017569526,8.5213843960347,8.00869818298853,0
"7317",9.21034037197618,2,3,1,49,0,0,0,0,0,0,8.84000106584339,8.96724918285228,9.17326136373476,9.77696014606437,9.10409057213347,0,7.09589322109753,7.60140233458373,5.17614973257383,5.88887795833288,0,0,0
"7332",11.289781913656,2,2,2,29,0,0,0,0,0,0,9.42496776352205,9.56015181589351,9.49280887737508,9.30982365046113,9.23600811872476,8.66112036022288,7.61233683716775,7.1770187659099,6.22851100359118,7.32448997934853,6.90875477931522,6.90875477931522,0
"7337",11.982929094216,2,4,1,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7338",11.1562505210315,1,2,1,36,0,0,0,0,0,0,10.2352702389568,10.2698999333806,0,0,0,0,7.5234813125735,0,0,0,0,0,1
"7339",10.8197782844103,2,2,2,34,0,0,0,0,0,0,6.37842618365159,6.38519439899773,5.96870755998537,5.96870755998537,5.63835466933375,6.58063913728495,6.38519439899773,5.96870755998537,5.96870755998537,5.63835466933375,6.81783057145415,5.96870755998537,0
"7340",10.3089526606443,2,3,1,41,1,1,1,2,1,1,10.1675042970599,10.2083216838055,10.2668451179387,10.2916708534098,10.2708699663685,10.3320179335753,7.49609734517596,7.77443551030296,7.31121838441963,0,7.80913539812054,0,1
"7348",12.2060726455302,2,1,2,29,0,0,0,0,0,0,8.63497622707262,7.83201418050547,7.83201418050547,7.83201418050547,9.48326407345242,6.34035930372775,7.83201418050547,7.83201418050547,7.83201418050547,9.48326407345242,6.34035930372775,6.0330862217988,0
"7349",9.90348755253613,1,2,1,59,1,0,0,0,0,0,0,10.3196617794526,9.90518610917171,9.89706698473321,9.64283681913538,9.85061406292906,10.8605938789101,9.6678285081515,7.60140233458373,9.90777833395328,10.5731357828073,10.1266711030504,0
"7351",12.5425448821514,2,2,2,31,1,0,0,0,0,0,0,0,0,0,8.58690580382754,5.52942908751142,0,0,0,8.58690580382754,5.52942908751142,8.58690580382754,0
"7354",10.8197782844103,1,2,1,51,0,0,0,0,0,0,11.6373353831452,11.5949753876085,11.6810720295829,9.20079495913265,9.20089591314818,9.20783724175806,8.00670084544037,9.26017760682335,8.29429960885724,6.21660610108486,6.90875477931522,7.60140233458373,0
"7360",11.6952470217642,1,3,2,50,0,0,0,0,0,0,5.96870755998537,0,6.66057514983969,0,0,0,0,6.66057514983969,0,0,0,0,1
"7361",12.2548628096996,2,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7376",10.8197782844103,2,3,2,51,0,0,0,0,0,0,10.1494878859933,10.1793373994813,9.7319278783862,9.77354969542174,9.81334400268316,9.83692030826401,7.14677217945264,7.15851399732932,6.90875477931522,6.90875477931522,6.60800062529609,6.90875477931522,0
"7383",12.7656884334656,2,1,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7384",10.3089526606443,2,1,1,43,0,0,0,0,0,0,5.96870755998537,6.66057514983969,0,0,0,0,6.66057514983969,0,0,0,0,0,0
"7397",13.1021606700868,2,2,2,52,0,0,0,0,0,0,12.1649276821944,12.1774056455148,12.2180061570947,10.750106611161,10.7710711167965,10.8365370682252,8.87262736591884,9.33838172185707,7.43897159239586,7.46221493976819,8.30077696085145,7.63094658089046,0
"7401",12.0435537160324,2,2,2,28,0,0,0,0,0,0,12.0407969785444,12.0713977422036,12.0999840871358,12.0892747494644,12.079153628598,12.0742825930354,8.98732181285012,8.98732181285012,8.8538082749772,8.8538082749772,8.98732181285012,9.10509096125709,0
"7419",11.289781913656,1,2,2,27,0,0,0,0,0,0,11.2696684880671,10.868968368601,10.2235400050184,10.8431236484053,10.2042585895296,10.2597974298461,7.31388683163346,8.01466637046494,7.09090982207998,7.60140233458373,7.60140233458373,6.90875477931522,0
"7427",11.9183905730784,2,1,2,33,0,0,0,0,0,0,9.26340709291287,9.39124425768252,0,0,0,0,7.60140233458373,0,0,0,0,0,0
"7432",9.90348755253613,2,2,1,29,0,0,0,0,0,0,7.29573507274928,5.96870755998537,5.96870755998537,6.7696419768525,6.17586727010576,6.66057514983969,5.96870755998537,5.96870755998537,6.7696419768525,0,5.70711026474888,7.31388683163346,0
"7435",11.289781913656,2,2,1,37,1,1,0,0,0,0,11.2885436473206,11.0793077654425,10.8743990366645,10.951315189366,10.9930086411925,10.9263700417789,3.09104245335832,7.50659178007084,8.5173931714189,8.29429960885724,8.29429960885724,7.54697411751653,1
"7440",12.8479265317026,2,3,2,31,0,0,0,0,0,0,8.25842246245888,9.12641513703842,9.62628372437197,9.31901538860184,9.43220310339067,9.52376328792011,9.13140538388804,9.63128505093273,9.32393687855872,9.43300380805352,9.52872137317723,9.80156556281074,0
"7446",11.289781913656,2,1,2,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7449",12.6115377536383,2,2,1,33,0,0,0,0,0,0,7.19067603433221,0,5.54907608489522,0,0,4.84418708645859,0,5.54907608489522,0,0,4.84418708645859,0,0
"7451",11.289781913656,2,2,1,45,0,0,0,0,0,0,5.96870755998537,5.96870755998537,5.96870755998537,5.96870755998537,5.96870755998537,5.96870755998537,5.96870755998537,5.96870755998537,5.96870755998537,5.96870755998537,5.96870755998537,5.96870755998537,0
"7456",12.7068479334427,1,1,2,31,0,0,0,0,0,0,12.0039993001477,11.8325784766642,8.12622252945853,10.6124096522114,10.6088350061774,10.5566457248797,8.93049418529218,8.5173931714189,10.6467335643965,8.00670084544037,7.60140233458373,7.00397413672268,0
"7459",12.1007121298723,2,3,2,27,0,0,0,0,0,0,8.2684753889826,0,6.57368016696065,8.31385226739821,0,5.36597601502185,0,6.57368016696065,8.84548923675327,0,5.36597601502185,0,0
"7464",12.2548628096996,1,2,1,54,1,0,0,0,0,0,6.15697898558556,5.17614973257383,5.27811465923052,6.18620862390049,5.35185813347607,8.15593633797239,5.17614973257383,5.27811465923052,6.18620862390049,0,8.40447232135212,6.03548143252476,0
"7495",12.3883942023241,1,1,2,33,0,0,0,0,0,0,12.3842606710425,12.4018162226558,12.3972259209652,12.2831170165276,12.201411800648,12.2177986267056,9.61707134520558,10.4779075018273,9.90368753253879,8.85509298002864,9.61707134520558,9.9085248440534,0
"7496",10.8197782844103,2,2,1,37,0,0,0,0,0,1,10.258466058337,10.3058478456908,10.4358202325866,10.4519557217266,10.5547705289974,10.5345731418334,7.52294091807237,8.5173931714189,7.25700270709207,8.40938523878193,0,7.34018683532012,0
"7525",10.8197782844103,1,2,2,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7530",9.90348755253613,2,2,3,46,1,0,0,0,0,0,0,0,5.96870755998537,5.96870755998537,5.96870755998537,5.01727983681492,0,5.96870755998537,0,0,5.01727983681492,5.96870755998537,0
"7532",9.21034037197618,2,3,1,47,0,0,0,0,0,0,7.95717732345947,8.26152644839647,8.49371983523059,8.52793528794814,8.5709235138372,0,6.97541392745595,6.98656645940643,5.52942908751142,5.92958914338989,0,0,1
"7545",10.3089526606443,2,3,2,23,0,0,0,0,0,0,7.73105314400713,8.05801080080209,8.31409733540581,8.53326337159373,5.01727983681492,5.18738580584075,6.98378996525813,6.90875477931522,6.90875477931522,5.01727983681492,5.18738580584075,5.70711026474888,0
