"","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default.payment.next.month"
"8990",12.1007121298723,2,1,2,31,0,0,0,0,0,0,9.01930092456251,8.68642950866154,0,0,0,0,8.68642950866154,0,0,0,0,0,1
"8993",9.21034037197618,2,2,1,53,0,0,0,0,0,0,9.1345386585599,9.24965723435313,0,0,0,0,7.24494154633701,0,0,0,0,0,1
"8994",10.8197782844103,1,2,2,26,1,2,2,2,2,2,10.7889478740177,10.7669469657643,10.9441882025852,10.9298158456191,10.9157064550371,10.8897893040751,0,9.21044036697652,0,0,0,0,0
"9000",10.3089526606443,2,2,1,44,0,0,0,0,0,0,8.33830573135656,5.96870755998537,0,6.66057514983969,0,0,5.96870755998537,0,6.66057514983969,0,0,0,0
"9004",13.1223633774043,2,2,2,28,0,0,0,0,0,0,12.2805305564482,12.2146160465275,11.8577767845366,11.7780014340565,11.7473887061671,11.6364608131967,8.91099049465672,8.45998771764546,8.25712628599743,8.19505769089508,8.14148104145742,8.07153089355666,0
"9005",12.3883942023241,2,3,2,50,0,0,0,0,0,0,12.3151333071968,12.2928052336618,12.3061532469402,12.165240234289,12.1870019503063,12.2063676020262,9.15809926013049,9.00748952392973,8.81789020094551,8.88155848863898,8.87863674743007,8.56902634005625,0
"9009",12.2060726455302,1,2,1,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"9013",11.5129254649702,1,2,1,50,0,0,0,0,0,0,11.4674049496684,11.5019656247339,11.3044488266994,10.7830105602181,10.6138113664667,9.80427476746454,8.52237971810354,7.98616486033273,9.81268718820963,9.66535725891359,6.03787091992214,6.36990098282823,0
"9030",12.2060726455302,1,3,1,29,0,0,0,0,0,0,9.64581725415232,10.7498063623812,10.0404630075632,9.02833876399315,6.87935580446044,8.36147461641682,10.7519918277694,10.0426406139287,9.02965747185074,6.87935580446044,8.365672383775,9.98819628046308,0
"9042",12.9480099902596,2,1,1,39,0,0,0,0,0,0,12.6279522949064,12.6514793607313,12.6629372090573,12.525958078547,12.5380562518777,12.4071505308066,9.54688403461792,9.32643309096304,9.21044036697652,8.99863119828764,8.84879645092595,8.75825524323279,0
"9045",11.7752897294377,2,3,1,46,0,0,0,0,0,0,9.77029895829238,9.82714631927941,9.88052594089878,9.914328575714,9.94707372319905,9.97775979691072,7.1800698743028,7.19218205871325,6.90875477931522,6.90875477931522,6.90875477931522,6.68461172766793,1
"9048",12.4684369099977,1,2,1,43,0,0,0,0,0,0,11.5081541000913,11.2478264645187,10.918464576909,11.314974401288,11.01646286404,10.9853944126325,8.16479480424477,8.02289686960146,10.9735803320438,8.01268092970684,8.01334318138667,7.32118855673948,0
"9052",13.3046849341983,2,3,1,46,0,0,0,0,0,0,10.0398524270566,9.34504607482847,10.0635635003828,10.3376049032175,9.75932845683652,9.21044036697652,9.34530823238667,10.0663714154376,10.3472755349635,9.76129014682633,9.21044036697652,9.21044036697652,0
"9059",11.6082356447746,2,4,1,37,0,0,0,0,0,0,11.1591748125487,11.154491832588,11.150304305854,10.9965343827314,11.0172675608852,11.0255559172406,7.91790058632792,7.93773177526011,7.69666708152646,7.69666708152646,7.69984240739699,8.00770001288403,0
"9062",9.21034037197618,2,2,2,46,0,0,1,1,2,1,7.82284529027977,8.3537326422632,8.41759382619348,8.60355435706428,8.53188474015923,8.48549610467298,7.49609734517596,6.21660610108486,6.90875477931522,0,0,6.68586094706836,1
"9066",10.8197782844103,1,2,1,49,0,0,0,0,0,0,7.14045304310116,7.14045304310116,7.14045304310116,6.17586727010576,5.96870755998537,6.29341927884648,7.14045304310116,7.14045304310116,6.17586727010576,5.70711026474888,6.29341927884648,6.66057514983969,0
"9069",11.982929094216,1,1,2,30,0,0,0,0,0,0,8.33830573135656,8.9595686535445,7.13648320859025,9.55824698622306,8.72923534965927,7.60140233458373,8.9595686535445,7.15226885603254,9.55824698622306,8.72923534965927,7.60140233458373,5.67332326717149,0
"9070",12.1007121298723,2,2,1,39,0,0,0,0,0,0,10.7408000100266,10.7655332695579,10.7855387445886,10.2478216606401,10.2840108503401,10.3147359054,7.69666708152646,7.65539064482615,6.92362862813843,7.31388683163346,7.24494154633701,8.5850387383113,0
"9072",9.90348755253613,1,2,2,34,0,0,1,0,0,0,9.77854771798028,9.83846891616168,9.81869190083141,9.83996185165625,9.86868904699343,9.9444855315702,7.82444593087762,6.90875477931522,6.90875477931522,6.90875477931522,7.60140233458373,0,0
"9075",11.1562505210315,2,2,2,34,0,0,0,0,0,0,11.0460369786246,11.0665758603886,11.1041599163954,11.124125715131,11.1517690657229,11.1633821730969,7.50604217851812,8.00670084544037,7.55171221535131,7.80751004221619,7.55013534248843,0,0
"9083",11.1562505210315,2,2,2,30,1,0,0,1,0,0,10.301390808437,10.3268908057753,10.405292613081,10.3798459474199,10.4007719057355,10.4219241393035,7.34665516317654,8.00670084544037,0,7.09090982207998,7.13169851046691,7.60140233458373,1
"9091",9.90348755253613,1,2,2,24,0,0,0,0,0,0,9.78981480804755,9.65046452256919,9.51767800208641,9.55314963005328,9.52690140397834,9.70008535213093,7.61085279039525,7.60140233458373,6.91174730025167,6.90875477931522,8.00670084544037,7.60140233458373,0
"9097",10.8197782844103,2,3,1,51,0,0,0,0,0,0,10.8287182039798,10.4557046086619,9.96707249416124,9.76416801228672,9.78549199429842,9.76244228705401,7.60986220091355,7.66434663209862,6.21660610108486,7.60140233458373,7.60140233458373,7.60140233458373,1
"9104",12.7656884334656,2,2,3,44,1,1,0,0,0,0,10.8771033510296,0,0,0,0,12.6025037361751,8.21148291644507,0,7.53849499941346,0,12.6115410869661,0,0
"9115",12.4684369099977,2,1,1,38,0,0,0,0,0,0,12.4543379856182,12.2493859341985,12.1693204829971,12.1541844373744,12.1879035832398,12.1785421349137,9.21313645927818,9.22108246850808,9.90353755128617,9.21044036697652,9.21044036697652,9.21044036697652,0
"9116",10.8197782844103,2,3,2,50,0,0,0,0,0,0,10.7951166713394,10.8254422140347,10.8474129065069,9.15525040565822,9.17595594511435,9.19573421958682,7.7336835707759,7.78364059622125,9.15525040565822,5.86078622346587,5.86929691313377,5.90263333340137,0
"9125",11.289781913656,1,2,1,34,1,1,1,0,0,0,11.0755981037133,11.0968340976208,11.0714548693268,11.0828807378877,11.1050324117874,11.2166868898353,8.00670084544037,0,7.78364059622125,7.82444593087762,9.10509096125709,0,0
"9128",11.5129254649702,1,2,2,26,0,1,0,0,0,0,5.37063802812766,4.68213122712422,5.37063802812766,4.68213122712422,4.68213122712422,10.5548487324045,0,5.37063802812766,0,4.68213122712422,10.5548487324045,7.37838371299671,1
"9144",13.0170028617465,1,1,2,31,0,0,0,1,0,0,6.63068338564237,7.26052259808985,7.81197342962202,7.35436233042148,9.90503635252598,9.13227071655426,7.26052259808985,7.60140233458373,0,9.90503635252598,6.90875477931522,6.90875477931522,0
"9148",11.289781913656,1,2,2,26,0,0,0,0,0,1,10.1229041674427,10.1751545657912,10.2168739207762,10.2212501357761,10.2969812888631,10.2674359804414,7.60140233458373,7.49609734517596,7.00397413672268,8.00670084544037,0,6.90875477931522,0
"9159",11.982929094216,1,2,1,37,1,0,0,0,0,0,6.72623340235875,6.72623340235875,6.72623340235875,6.72623340235875,6.72623340235875,6.72623340235875,6.72623340235875,6.72623340235875,6.72623340235875,6.72623340235875,6.72623340235875,6.72623340235875,1
"9162",11.7752897294377,1,2,2,29,0,0,0,0,0,0,10.337151315003,10.6766928252667,0,0,0,0,9.49807244317801,0,0,0,0,0,0
"9166",12.3883942023241,1,1,1,29,0,0,0,0,0,0,9.79160581988804,5.90808293816893,0,0,8.44225410475174,7.82444593087762,6.00141487796115,8.48446336679332,8.44225410475174,8.4471998195957,7.82444593087762,0,0
"9179",12.3013828253345,1,1,1,39,0,0,0,0,0,0,10.5622503062342,10.2326833801866,9.42327195821398,8.43620003220671,8.20767442435528,0,7.60986220091355,8.00670084544037,6.90875477931522,0,0,8.00670084544037,0
"9180",10.8197782844103,1,1,2,33,0,0,0,0,0,0,9.96043483297788,10.0300761496357,9.55577234996887,9.79957043911635,9.11206580270784,9.28247496973538,7.61529833982581,7.60140233458373,8.29429960885724,7.60140233458373,7.60140233458373,7.60140233458373,0
"9184",11.0020998412042,1,1,2,31,1,1,1,1,1,1,11.01379781895,11.0405670654278,11.0144565154136,10.9823902095838,10.9260643715946,10.9776705272811,8.07121853996986,0,8.42967259388674,0,8.46125755908593,0,1
"9185",11.5129254649702,2,2,1,40,1,1,1,1,1,1,10.7014901211985,10.7255774890115,10.739825572687,10.7557942761687,10.77895628989,10.800758550573,7.650168700845,7.43897159239586,7.49609734517596,7.60140233458373,7.60140233458373,7.60140233458373,1
"9187",10.8197782844103,1,2,2,38,0,0,0,0,0,0,10.1861822084769,9.7066816015412,0,0,0,0,6.90875477931522,0,0,0,0,0,0
"9193",13.1223633774043,1,2,1,38,1,1,0,0,1,0,11.4258740871806,11.3903961836886,11.4097181849912,11.4577298295023,11.4362819734099,11.3018586948815,0,8.41205487329293,8.88197518424887,2.19722457733622,8.13270648969326,7.74586822979227,0
"9205",12.1007121298723,1,2,2,40,0,0,0,0,0,0,8.36404201192206,6.90875477931522,0,0,0,0,6.90875477931522,0,0,0,0,9.25378292981902,0
"9206",11.8493977015914,2,2,2,27,1,1,1,0,0,0,10.2517824820293,10.2206677457767,0,11.4137568509732,11.4352990024904,11.3371544067378,0,3.36729582998647,11.4295547255373,8.24301946898925,8.18896686364888,7.86518795418747,0
"9211",12.7938593104323,1,1,1,37,0,0,0,0,0,0,6.68210859744981,5.8805329864007,6.63331843328038,0,0,7.74889133725553,5.88887795833288,6.63331843328038,0,0,7.74889133725553,0,0
"9215",13.1223633774043,1,2,2,32,0,0,0,0,0,0,11.1806922310683,11.2300053696199,11.0414487512681,11.0620497256327,10.9929413634193,10.7762233922582,10.1459630321498,11.294645069322,10.8224347528715,10.0082528911112,10.3145370389382,10.1281100097297,0
"9220",10.8197782844103,1,1,1,33,1,1,0,0,0,0,9.44406771683004,9.48280727862148,9.6035979369766,9.52704712346858,9.48402493478411,8.68828526625864,6.90875477931522,7.60140233458373,8.8538082749772,8.5173931714189,8.68828526625864,10.1463552966981,0
"9228",11.6952470217642,2,2,2,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3612882903073,1
"9229",11.9183905730784,1,3,1,46,0,0,0,0,0,0,11.4762303597824,11.496460660939,11.5074806689343,11.2892442691511,11.2664493133296,11.246809170433,8.31238059678675,8.13300021858361,7.90948949267376,10.9112447228602,7.92696354486298,7.93701748951545,0
"9233",13.1223633774043,2,1,2,34,0,0,0,0,0,0,11.6906698960211,11.8730374953542,11.9784942749259,12.4786309278361,12.6380985388063,12.8993473179627,10.1658902778025,9.90353755128617,11.5777858093172,10.8197982842103,11.5129354649202,12.2060776455177,0
"9236",11.289781913656,2,1,1,47,0,0,0,0,0,0,9.66396052197139,9.75579927963652,10.4736192821995,9.81749383936915,9.5645121856968,9.27218777530226,9.75579927963652,10.4736192821995,9.81749383936915,9.5645121856968,9.27218777530226,9.41995278900604,0
"9246",10.3089526606443,1,1,2,25,0,0,0,0,0,0,10.2788026836934,10.3024985442378,10.3247603908498,10.3304531920903,10.3125461961544,10.1775143141649,7.49609734517596,7.49609734517596,7.1708884785125,7.35308192051543,6.90875477931522,7.00397413672268,1
"9248",11.1562505210315,1,1,2,31,1,1,1,0,0,0,11.094071119743,10.4481637266773,10.4232630068217,10.4842496025013,10.5708552801086,10.6766466710655,8.00670084544037,0,8.00670084544037,8.29429960885724,8.5173931714189,0,1
"9250",10.3089526606443,2,1,2,25,0,0,0,0,0,0,10.0168162378431,10.1604526523258,10.1864459861515,9.53553496868773,9.69892038679485,9.82811724551135,8.5173931714189,7.31388683163346,6.21460809842219,8.00670084544037,8.00670084544037,8.00670084544037,0
"9268",11.7752897294377,2,1,2,29,0,0,0,0,0,0,0,0,0,7.65728279297819,0,0,0,5.30330490805908,7.65728279297819,0,0,0,1
"9269",12.7938593104323,2,1,2,33,0,0,1,0,0,0,0,6.78445706263764,6.78897174299217,10.1770580230433,10.0114446940412,6.31173480915291,6.78445706263764,1.6094379124341,10.1854658895712,6.32435896238131,6.31173480915291,7.82444593087762,0
"9271",13.1223633774043,1,1,2,36,0,0,0,0,0,0,9.64225265009919,10.0446832492029,10.9107152794024,10.8595949737806,11.1816118994952,11.4420737239983,10.0488425203955,10.599281228037,10.8632591410218,11.182377644289,11.4427068425575,12.0983148141615,0
"9283",12.2060726455302,2,1,1,50,0,0,0,0,0,0,7.41637847919293,7.81722278550817,9.86646043169905,10.0163250457995,9.95731263923104,8.15248607578024,7.81722278550817,9.86646043169905,9.21084024701783,9.21044036697652,8.15248607578024,9.52915767335868,0
"9285",10.3089526606443,2,3,1,45,1,1,1,1,0,0,10.28653662136,10.2470417953045,10.2920777434194,10.2495210768749,10.3358542138418,9.75382677798172,0,7.80710329012598,0,8.00670084544037,5.84354441703136,0,0
"9286",10.8197782844103,1,2,2,28,0,0,0,0,0,0,10.7906995669096,10.7767455145929,10.7946860919985,10.0418572218009,10.5888041539809,10.0755904091358,7.60140233458373,7.74673290775362,6.70196036600254,6.77536609093639,6.91671502035361,6.54534966033442,0
"9291",9.90348755253613,1,3,2,22,0,0,0,0,1,1,9.9394819127595,9.90258714729296,6.06842558824411,9.94208307029549,9.92113098770872,9.83910901859992,1.09861228866811,6.06842558824411,9.92113098770872,0,7.91315518592807,8.88044645071509,1
"9294",11.7752897294377,1,1,2,30,0,0,0,0,0,0,11.2636945788927,11.2711723244068,11.0575660833882,11.0065897464771,11.001849809949,10.2082848208435,8.27308133366583,8.00670084544037,8.00670084544037,8.00670084544037,6.90875477931522,7.60140233458373,0
"9301",12.8992198260901,1,1,2,42,0,0,0,0,0,0,8.36170828857584,11.5210523521818,9.67451454289836,11.3116534776572,8.49453850085143,10.6880281615253,11.5260391041156,9.67677514040736,11.3182357367008,8.49780647761605,10.6977914250558,10.8856971024996,0
"9302",11.289781913656,1,2,2,25,0,1,0,0,0,0,6.72503364216684,6.0330862217988,6.72503364216684,6.0330862217988,6.72503364216684,6.0330862217988,0,6.72503364216684,0,6.72503364216684,0,6.0330862217988,1
"9303",10.8197782844103,1,2,2,28,0,1,0,0,0,0,7.94093976232779,5.23644196282995,8.0507033814703,6.84374994900622,0,6.79682371827486,0,8.05261481881557,1.09861228866811,0,6.8001700683022,6.81014245011514,0
"9313",11.289781913656,2,1,2,24,0,0,0,0,0,0,5.79909265446053,3.91202300542815,5.76205138278018,6.71901315438526,5.96870755998537,4.79579054559674,6.21660610108486,5.77144112313002,6.80350525760834,5.99396142730657,4.79579054559674,5.99396142730657,0
"9314",12.7367008965923,2,2,2,39,0,0,0,0,0,0,11.7962229391042,11.8073547238793,11.7604103476706,11.0759542097747,9.39391114817057,6.56667242980324,8.57376254290413,8.81090703609974,8.00770001288403,5.48893772615669,6.5694814204143,10.6913765696058,0
"9325",12.7656884334656,2,1,2,29,0,0,0,0,0,0,10.657706313835,10.3541490734306,10.1081004672309,10.0073068811751,9.46506010672514,8.97954260172511,7.46221493976819,6.90875477931522,6.11589212548303,6.10702288774225,7.60140233458373,9.01274272762971,0
"9328",10.8197782844103,2,3,1,25,1,0,0,0,0,0,0,10.6169274363638,9.31865651545964,9.16753724965087,9.18952523226226,9.07897805377936,10.7789771230064,8.00969535774292,6.90875477931522,5.77455154554441,7.60140233458373,6.90875477931522,0
"9330",11.7752897294377,2,2,2,29,1,1,0,0,0,0,12.0558019289014,11.9613862035395,11.8872369664788,11.821262742347,11.8414663312652,11.7558951727156,0,8.10198073185319,7.82444593087762,7.9298464297425,11.7752974217158,8.21338173703457,0
"9334",10.3089526606443,2,1,2,25,0,0,0,0,0,0,9.17315758084847,8.40670845824097,9.0860235374688,9.0062638833792,8.76764057725779,6.21660610108486,2.07944154167984,8.85409390765552,2.63905732961526,5.04985600724954,0.693147180559945,0,0
"9346",11.289781913656,1,3,2,43,1,1,0,0,0,0,11.2423364699446,11.2575944094028,11.2751123396716,9.43970453510345,9.81885516169542,10.0760533428814,8.00869818298853,8.56617381363786,3.52636052461616,9.82184356349562,10.0835148127767,10.2561845951056,0
"9350",12.3458345879053,2,2,1,44,0,0,0,0,0,0,8.63604232525462,5.96870755998537,8.53522955390234,9.87277057987407,5.32787616878958,0,5.96870755998537,8.53522955390234,9.87277057987407,0,8.27308133366583,8.27308133366583,1
"9352",12.2548628096996,2,1,1,34,0,0,0,0,0,0,8.98869569678571,8.67128672675364,8.97550372207093,8.53934599605737,7.63530388625941,0,7.02731451403978,7.78364059622125,5.30330490805908,5.32787616878958,0,0,0
"9360",11.289781913656,1,2,2,30,0,0,0,0,0,0,7.89692465626886,7.70029520342012,0,6.90875477931522,0,0,7.70029520342012,0,6.90875477931522,0,0,0,1
"9373",10.8197782844103,1,2,1,36,1,1,1,1,0,0,10.8144239756484,10.792592065366,10.8552033416285,10.8344304157426,10.794747614685,10.8377950041971,0,8.29429960885724,2.07944154167984,7.55013534248843,8.26975694753298,1.09861228866811,1
"9375",11.289781913656,2,2,1,39,0,0,0,0,0,0,10.8521486644407,10.8814000559665,10.8675584148578,10.8197782844103,10.631325972886,10.6532277093285,8.00670084544037,7.61972421378267,7.60140233458373,7.3132203870903,7.60140233458373,7.39264752072162,0
"9383",12.9945300058944,2,2,2,25,1,1,0,0,0,0,12.3257072992167,12.3032265791208,12.3315239822465,12.3521493901153,12.3787983086507,12.4031021745297,0,9.21044036697652,9.21044036697652,9.21044036697652,9.21044036697652,9.21044036697652,1
"9387",12.2548628096996,1,1,2,37,1,0,0,0,0,0,0,7.26052259808985,0,0,0,6.17170059741091,7.26052259808985,0,0,0,6.17170059741091,0,0
"9404",11.6952470217642,2,2,2,29,0,0,0,0,0,0,8.18060094759445,8.12058871174027,0,0,0,0,0,0,0,0,0,8.75321348054413,1
"9422",13.0604879736862,2,1,2,35,0,0,0,0,0,0,10.5279007566643,10.580225840562,10.6875489009467,10.7834047142959,10.8702052036032,10.9487693854926,7.82444593087762,8.5173931714189,8.5173931714189,8.5173931714189,8.5173931714189,8.5173931714189,0
"9424",11.8493977015914,1,1,2,56,0,0,0,0,0,0,11.8538947176973,11.8647577019089,10.8461280597331,10.8499970629943,10.8634889028364,10.893530478997,8.71620797115185,7.78821155784708,7.60140233458373,7.62168499872461,8.00670084544037,7.53636393840451,0
"9425",11.8493977015914,2,2,2,23,0,0,0,0,0,0,10.8043803422302,10.7182769790782,10.5862307993807,10.4965381165578,9.98842594905232,9.97198696896082,7.83122021460429,7.35244110024358,7.60140233458373,6.91174730025167,6.90875477931522,6.91075078796194,0
"9430",12.1547793511426,2,3,1,39,0,0,0,0,0,0,5.06259503302697,0,0,7.58882987830781,7.71646080017636,8.10016144693661,0,0,8.77585831479753,7.71646080017636,7.7341213033283,0,0
"9437",10.8197782844103,2,2,1,33,0,0,0,0,0,0,11.238830666027,11.271477912858,11.2629629795455,11.2831600373471,11.3037094733534,7.4301141385618,8.22977775008189,7.35179986905778,7.37148929521428,7.40913644392013,9.20843856468659,0,1
"9446",12.3883942023241,2,2,2,26,0,0,0,0,0,0,11.8412215103073,11.8242410527815,11.8164316727689,11.672566758041,11.5892288825119,11.5502212497139,8.57715877258367,8.50025047068593,8.31898612539206,8.29429960885724,8.29479935899257,8.29429960885724,1
"9451",11.982929094216,2,2,2,25,0,0,0,0,0,0,5.42934562895444,0,5.87211778947542,5.87493073085203,3.87120101090789,6.40687998606931,6.75925527066369,5.87211778947542,0.693147180559945,3.89182029811063,6.81014245011514,0,0
"9453",12.3883942023241,2,3,1,28,0,0,0,0,0,0,12.3466386124171,12.339908366842,12.3344658602986,12.2078610453894,12.1919686501439,12.1364652995782,9.10509096125709,9.10509096125709,8.8538082749772,8.8538082749772,8.7815554585464,8.69968140098951,1
"9454",12.3458345879053,2,1,2,29,0,0,0,0,0,0,6.20657592672493,6.1463292576689,8.14118979345769,6.20657592672493,6.20657592672493,6.20657592672493,6.1463292576689,8.14960173573616,6.20657592672493,6.20657592672493,6.20657592672493,0,0
"9470",11.6082356447746,2,2,3,27,0,0,0,0,0,0,11.4245203899618,11.3427182325393,11.2762659836025,10.8065309243247,10.825561529166,10.6969776817921,8.11820704940578,7.91790058632792,7.75876054415766,7.58069975222456,8.5173931714189,8.00670084544037,0
"9473",12.6115377536383,2,2,1,33,0,0,0,0,0,0,7.31121838441963,7.31121838441963,7.31121838441963,7.82043951526218,7.59940133341582,7.30988148582479,7.31388683163346,7.31388683163346,7.82204400818562,6.91473089271856,7.3125534981026,7.60290046220476,0
"9476",9.21034037197618,1,3,1,52,1,1,0,0,0,0,8.84937050375457,8.81180122393875,8.95195816856926,8.97157543975902,8.99243308745722,9.03097444300786,0,7.02908756414966,5.64190707093811,5.68017260901707,6.11146733950268,7.25559127425367,1
"9480",11.289781913656,2,3,1,48,1,1,1,0,0,0,11.0618770452401,10.4128320800203,10.0187340405405,9.65207311925489,8.6294498737619,7.2086003379602,8.70896990698095,6.48157712927643,6.24997524225948,0,3.3322045101752,8.55660619377307,0
"9496",11.6952470217642,1,1,2,29,0,0,0,0,0,0,11.6810128617364,11.4950974867706,11.924723809068,11.2598380372829,11.2893693285545,11.0227028017431,8.11939858961229,8.1318247850072,8.69968140098951,8.07121853996986,8.29429960885724,6.74051935960622,1
"9497",10.3089526606443,1,2,2,36,0,0,1,0,0,0,8.01466637046494,8.14989054440242,5.96870755998537,5.48479693349065,7.67368812926773,6.66057514983969,8.14989054440242,0,5.48479693349065,7.74109909003537,6.66057514983969,0,0
"9505",10.3089526606443,1,2,2,41,0,0,0,0,2,1,9.18368834097876,9.25473995927287,9.37347910935336,9.47523988153072,9.43659906619054,9.4082071401056,7.07580886397839,7.31388683163346,7.47420480649612,0,0,7.00397413672268,0
"9509",11.289781913656,2,2,2,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9513",12.5776362019627,1,1,3,55,0,0,1,0,0,0,8.98356523442792,9.24193593356593,9.21094019204815,9.29090601981575,9.36426245424844,9.49566967884437,7.81722278550817,0,6.90875477931522,6.90875477931522,7.60140233458373,7.60140233458373,1
"9516",11.289781913656,2,1,1,35,0,1,0,0,0,0,8.19284713459287,4.4188406077966,8.22255363839696,5.71702770140622,6.49677499018586,8.10046489102936,0,8.22255363839696,6.79346613258001,6.49677499018586,8.10046489102936,6.99301512293296,0
"9519",11.9183905730784,1,3,2,31,0,0,0,0,0,0,8.34616759436413,8.68236858937522,7.76895604453833,8.51819269174932,8.61830469278465,8.1797604936999,8.68524677641249,7.77443551030296,8.52118521268578,8.62119278143472,8.18227973925902,8.54461378699223,0
"9523",12.7068479334427,1,1,2,39,0,0,0,0,0,0,12.8094947704028,12.7542374057013,12.7213692595071,12.4884544463259,12.4856608004268,12.4840073665271,9.42149231043801,9.45571497213171,9.14857134557855,9.90353755128617,9.17066355482328,9.23024103368252,0
"9528",11.982929094216,2,3,1,49,0,0,0,0,0,0,6.60934924316738,8.75463404743127,8.11222795834972,8.03495502450216,8.84793475332846,8.59507973007331,8.75463404743127,8.11342663994365,8.03624994213212,8.84965740663991,8.59618919764273,7.50494206839617,0
"9529",11.6082356447746,2,1,2,25,0,0,0,0,0,0,11.3633576013143,11.3373212959238,11.350853494395,10.7104097473549,10.1069588680528,10.144392433429,0,8.29429960885724,7.650168700845,7.60140233458373,7.31388683163346,7.31388683163346,0
"9537",10.8197782844103,2,3,1,53,0,0,0,0,0,0,9.9140317664118,10.7928797405416,10.4543508633336,10.4774006451724,7.61381868480863,0,10.5022416326459,7.41637847919293,7.29437729928882,7.66199755890189,0,0,0
"9539",12.4684369099977,1,1,1,50,0,0,0,0,0,0,11.6608108444431,11.6865257686188,11.6923260933365,11.7154498957484,0,11.7275528565161,8.66578559546606,8.69968140098951,8.98732181285012,10.5966597327836,11.7542467948168,8.69968140098951,0
"9547",12.4684369099977,1,1,2,29,0,0,0,0,0,0,11.7614170238127,11.5222815598943,11.4355043180016,11.407998188784,11.3938378286924,11.6198767147394,9.74102744483773,8.69968140098951,8.5173931714189,8.77971129020447,10.1266711030504,8.29429960885724,0
"9555",12.0435537160324,2,2,2,35,0,0,0,0,0,0,9.51051903575725,8.9226582995244,8.89590356221558,9.2440652413778,9.56773505683926,9.92681337783963,7.18235211188526,7.09090982207998,9.2440652413778,9.56773505683926,9.92681337783963,8.76436572052981,0
"9558",11.1562505210315,1,2,2,24,2,1,1,1,1,1,11.0509058782636,11.0728378557096,11.086042625988,11.0605259696729,11.1330988634171,11.1506060495035,8.00670084544037,7.82444593087762,0,8.69968140098951,7.82444593087762,7.90137735379262,1
"9563",10.3089526606443,2,3,1,43,0,0,0,0,0,0,10.0476744728486,9.70996348123418,9.64601132214141,9.63997763205533,9.66020506738103,9.61587214452889,7.30114780585603,7.24494154633701,5.73009978297357,5.75257263882563,5.70711026474888,7.47929963778283,0
"9564",12.3458345879053,2,3,1,58,1,0,0,0,0,0,0,0,8.00670084544037,7.49609734517596,10.2883417067402,10.0424230665569,0,8.00670084544037,7.49609734517596,10.2883417067402,7.09090982207998,7.83439230291044,0
"9571",12.3458345879053,2,2,1,30,0,0,0,0,0,0,8.21256839823415,8.62299361030245,8.66853994391076,7.16162200293919,10.0517782389483,9.62066034281053,8.63408694288774,8.67231482828354,2.07944154167984,10.0567664238774,9.62562378902169,9.71226651255514,0
"9583",10.8197782844103,1,2,2,42,0,0,0,0,0,0,10.7708611121757,11.4918958852757,10.8072400077122,9.88806929980775,9.88725653942571,9.88623965912658,7.65633716643018,7.57558465155779,6.53087762772588,6.55250788703459,6.5694814204143,6.51471269087253,0
"9587",10.8197782844103,1,3,1,41,0,0,0,0,0,0,10.2017014698973,9.69726257166061,6.90875477931522,0,0,0,8.52078672692637,7.00669522683704,0,0,0,0,0
"9591",12.9945300058944,1,2,2,29,0,0,0,0,0,0,12.9738424871973,12.98764270644,12.7062871701837,12.5753646584428,12.5700558191834,12.5885318011701,9.84628207876535,9.39905809627538,9.21463115339334,9.3061958576197,9.31199402570268,9.10575733178374,0
"9592",12.5425448821514,1,2,2,38,1,1,1,0,0,0,12.0351775572846,12.0481080352409,12.0242509637779,12.0361143477196,12.0242989386391,11.993980304028,8.69968140098951,1.79175946922805,8.67573421954479,8.65556286068101,8.63212772950834,8.65049955872446,1
"9604",10.8197782844103,1,2,1,34,1,1,1,1,1,1,9.71123686466429,9.67708870850125,9.805599051717,9.77696014606437,9.86526633971593,9.56521369396829,0,7.82444593087762,0,7.60140233458373,0,6.90875477931522,1
"9605",11.5129254649702,2,2,1,39,0,0,0,0,0,0,11.4828888485937,11.0923822514157,11.0981218887827,11.1091589134976,10.7327814527694,10.7444079773855,7.87016594646984,7.64921631982063,7.55851674304564,7.44307837434852,7.45760928971561,7.22983877815125,0
"9612",12.1547793511426,2,2,1,34,0,0,0,0,0,0,6.21660610108486,5.70711026474888,0,0,6.03787091992214,6.87212810133899,5.70711026474888,0,0,6.03787091992214,6.87212810133899,6.50876913697168,0
"9614",11.5129254649702,2,3,1,46,1,1,1,1,1,0,10.6613685476626,10.7360487888788,10.7563697912172,10.7739437480665,10.7550477448384,10.7775177556957,8.29429960885724,7.60140233458373,7.55013534248843,0,7.60140233458373,8.29429960885724,1
"9622",9.21034037197618,2,1,2,24,1,0,0,1,1,1,8.78339623219089,8.93062646917358,9.16586588187435,9.13399913871946,9.19654566095399,9.21542741102474,7.1708884785125,7.74109909003537,0,6.80350525760834,6.21660610108486,0,0
