"","x"
"1160",-1.7477938812563
"1161",-1.64653176794635
"1162",-3.58990596073535
"1163",-1.66290109686823
"1164",-1.56633865060637
"1165",-1.79744757376888
"1166",-1.77684372544507
"1167",-1.45261791037146
"1168",-0.353083756820009
"1169",0.672445763667446
"1170",-1.95259092338644
"1171",-2.31330089986678
"1172",0.888695718620117
"1173",-2.33167363826389
"1174",-0.821743184336066
"1175",-1.76326079543963
"1176",-1.78479102564567
"1177",-1.76083730108936
"1178",-1.98257472832953
"1179",-2.14265816703224
"1180",-1.79157580263697
"1181",-1.39176941996766
"1182",-2.101069425498
"1183",-2.00703089026976
"1184",-1.66934156372539
"1185",-1.64120491493503
"1186",-1.85136448862235
"1187",-2.42016589620279
"1188",-2.13601496354054
"1189",-1.74965430552547
"1190",-1.80324756398566
"1191",-1.77611240847401
"1192",-1.83591387963335
"1193",-2.34878145581799
"1194",-1.92709270609978
"1195",-1.68631539201143
"1196",-0.347674306012767
"1197",-2.34076916572074
"1198",-2.37152661644577
"1199",-1.78546516142316
"1200",0.641063547096158
"1201",-2.10566650576095
"1202",-0.251104877179058
"1203",-0.689817620966446
"1204",1.89999895406771
"1205",-1.97265306327721
"1206",-2.08347005885209
"1207",-0.892052298371222
"1208",-1.62834414271901
"1209",-1.09492441450554
"1210",-2.06070079501955
"1211",-1.79184259616309
"1212",-2.12146413290594
"1213",-2.08111875045787
"1214",-0.681699272088531
"1215",-1.99626505468073
"1216",-3.50270943693034
"1217",-1.6362681073294
"1218",-1.22682360739775
"1219",-1.44901193802007
"1220",-1.52984108100151
"1221",-0.994754177725337
"1222",-0.129492508029182
"1223",-2.33137022062221
"1224",-1.88759867013701
"1225",-0.353119423646998
"1226",-1.99171929323319
"1227",0.854197094325103
"1228",-2.79153113430111
"1229",-1.46685209263708
"1230",-0.660024001631267
"1231",-2.29898375286147
"1232",-0.0358936433073714
"1233",-1.51850470492862
"1234",-0.646888306546613
"1235",-1.68366974808681
"1236",-0.735323356716302
"1237",-1.7022328459621
"1238",-1.81683062554901
"1239",-1.78023148002024
"1240",-1.86295839111324
"1241",-1.09682909555647
"1242",-1.50431610226125
"1243",-2.06486473730994
"1244",-1.91070265060017
"1245",-1.5324671636199
"1246",-2.6613663768789
"1247",-1.84569379559915
"1248",0.687617925546008
"1249",-1.77039378377711
"1250",-1.76910534319396
"1251",2.87806224795704
"1252",-1.94460011478224
"1253",-2.29163850727626
"1254",-1.63471877509631
"1255",-0.142077273036275
"1256",-0.391857234330775
"1257",0.54373645759032
"1258",-1.07716553763693
"1259",-0.405664494789058
"1260",-0.653138903616197
"1261",2.55337719427608
"1262",-0.814056824446831
"1263",-1.98257222942576
"1264",-1.13520845515189
"1265",-1.72208200704199
"1266",-1.67376809224521
"1267",-1.73159330296116
"1268",-0.590344243265946
"1269",-1.77521624174178
"1270",-2.18090920549836
"1271",-2.16323686914931
"1272",-1.61104484984906
"1273",-1.6145429233255
"1274",-0.94302114903196
"1275",-1.21254146627977
"1276",-1.77169745368635
"1277",-1.80112279455282
"1278",-2.35518577246632
"1279",-2.41167695091749
"1280",-1.46342201655274
"1281",-1.53474028988671
"1282",-2.43864110259226
"1283",-1.4705486217871
"1284",-1.6276257761313
"1285",-1.6611766409271
"1286",-1.78902679152077
"1287",-1.71364481093058
"1288",-1.64387214677165
"1289",-2.07605478269377
"1290",0.0943752447641144
"1291",2.22462142700853
"1292",-1.72109236437656
"1293",-1.21896782350208
"1294",-2.23482873596408
"1295",1.05638228978267
"1296",-1.59790980868547
"1297",-2.12857434134407
"1298",-0.314990359271157
"1299",-4.62792869408128
"1300",-1.52244808215472
"1301",-1.76092059066557
"1302",-1.52411266240677
"1303",-1.95316585264417
"1304",0.181422615541777
"1305",0.871904056809296
"1306",-1.75107928897133
"1307",-1.84704612846673
"1308",-1.89950777691732
"1309",-2.39732576325096
"1310",-1.934259945164
"1311",-1.92510461573618
"1312",-0.292408539948351
"1313",-2.20690198442511
"1314",-0.312270647893758
"1315",-1.49160422894164
"1316",-0.738395169400391
"1317",-1.84006052713392
"1318",-1.74777202856657
"1319",-1.50392722972934
"1320",-1.48834494068902
"1321",-1.75314861888994
"1322",-0.0292999096510299
"1323",-1.83130929911837
"1324",-1.81979570668311
"1325",-0.527513672835312
"1326",-2.21268231066695
"1327",-2.03690972221293
"1328",-2.70364215418633
"1329",-0.804582560277689
"1330",-1.63969445671016
"1331",-1.70900126663097
"1332",-1.76985807780994
"1333",-1.96512853204149
"1334",-1.79162109222614
"1335",-0.413987730201709
"1336",-2.06481782207665
"1337",-3.39526118388091
"1338",-1.79679128069436
"1339",-1.83143776912225
"1340",-1.93500416195097
"1341",-1.81451963695219
"1342",-1.91247780518176
"1343",-1.51435413317278
"1344",-1.90279824117865
"1345",-1.23972740082503
"1346",0.0886895496440465
"1347",-2.11174981908606
"1348",-1.6285285965702
"1349",0.737119656924662
"1350",-1.63649659146416
"1351",-1.82766922886081
"1352",-4.91460353933516
"1353",-1.76603940189428
"1354",-2.24303516808265
"1355",-1.92299128099739
"1356",-0.507488730212655
"1357",-2.16919399018401
"1358",-1.55411669311749
"1359",-1.74765012294986
"1360",0.875126532367745
"1361",0.68247561114427
"1362",-2.02415641079412
"1363",-1.45596299482848
"1364",-1.80987981197142
"1365",-1.71820404978089
"1366",-0.911099125130738
"1367",-0.329724733599676
"1368",-0.560837808961015
"1369",-0.990699805269507
"1370",-1.69074504263618
"1371",-1.61757684734707
"1372",-1.47645904680237
"1373",-0.0798120403960585
"1374",-1.1935822346707
"1375",-0.509597217239813
"1376",-1.82745730752115
"1377",-2.01665287082095
"1378",-0.81707712817369
"1379",-1.67938314103219
"1380",1.08006517555521
"1381",-1.73002975972208
"1382",1.33091549630434
"1383",0.0454661642190839
"1384",1.26992349472358
"1385",-1.62734594049139
"1386",-0.852848711334404
"1387",-1.83278134240487
"1388",-0.437224767460769
"1389",-0.00257236372186204
"1390",-1.56631042954662
"1391",-1.89407479874706
"1392",-1.74026655555405
"1393",-1.5539303736971
"1394",-1.9790174685869
"1395",-1.71247668006878
"1396",-1.75274942752431
"1397",-1.95269694619327
"1398",-1.42885046827791
"1399",-2.30969150719885
"1400",-2.04165693389534
"1401",0.561862485942431
"1402",-0.56236855428067
"1403",-2.08405917183289
"1404",-2.04187535158962
"1405",-1.72081322104798
"1406",-2.17330008932749
"1407",-0.681385959023549
"1408",-2.0017378212594
"1409",-1.87337214600334
"1410",-1.87710799068052
"1411",-1.37171726840276
"1412",-1.9435391206256
"1413",-1.59020961714308
"1414",-1.03023457846232
"1415",-0.579723181385255
"1416",-2.05912438627778
"1417",-1.89312554760751
"1418",-1.56746583950127
"1419",-0.471709761256262
"1420",-1.8236219645687
"1421",-1.70933125104106
"1422",-0.862562922654712
"1423",0.541745969233969
"1424",-2.27354469673346
"1425",-2.16609870101327
"1426",0.153967670285109
"1427",-1.97073966403626
"1428",0.118770798443054
"1429",-2.52310474409277
"1430",-0.564334843642257
"1431",-1.68317093752925
"1432",-1.57889780471059
"1433",-1.90076464656323
"1434",-1.53910598218417
"1435",-2.12997972089193
"1436",-1.63814540032044
"1437",0.128393904699561
"1438",-2.10061857386908
"1439",-1.88163381780362
"1440",-2.11423968327046
"1441",-0.405342990910601
"1442",-1.92693372538554
"1443",-1.42050875033238
"1444",-1.59458843680724
"1445",-0.01542692673757
"1446",-0.378056055933895
"1447",-1.74843741242624
"1448",2.05484639195618
"1449",-1.64793194849875
"1450",-1.68790782863132
"1451",-1.83358833430524
"1452",-0.451762110967829
"1453",-0.177705381858379
"1454",-1.67021041330853
"1455",-1.71494917592909
"1456",-1.5060664572794
"1457",-1.71968389581336
"1458",-0.547018467895334
"1459",-0.684178654825356
"1460",-2.18255861280507
"1461",-1.70664845064336
"1462",-2.19638880633821
"1463",-1.82743203199573
"1464",0.141937195929753
"1465",-1.01517243637399
"1466",-1.84449882988625
"1467",0.294009699341707
"1468",0.712201824296287
"1469",-1.77620595122807
"1470",-1.90584719256475
"1471",0.25397257320515
"1472",-2.71267974017047
"1473",-2.09506746948563
"1474",-1.83433579470238
"1475",-2.44830440258569
"1476",-1.84553821770252
"1477",-1.51238249645763
"1478",-2.14409359736156
"1479",-1.59309653749448
"1480",-1.95655232052138
"1481",-1.85414205729184
"1482",-1.30415461524113
"1483",-1.53667219083473
"1484",-1.58169709268991
"1485",-2.48257491839985
"1486",-1.83902633616761
"1487",-1.94384202988646
"1488",-2.12848740403298
"1489",-1.47554512177001
"1490",-1.77304590314094
"1491",0.0284413197641646
"1492",-1.76932837211747
"1493",-0.553524472216113
"1494",-1.8334632373101
"1495",0.696437004253799
"1496",-1.70695889774347
"1497",-1.97713244773374
"1498",-0.0554337829618987
"1499",-1.6824600236362
"1500",-0.732939886058954
"1501",-1.59572389203323
"1502",-1.72342438681578
"1503",-1.00204298815566
"1504",-1.4559899177373
"1505",-0.457895374626659
"1506",0.0882650182158182
"1507",-0.410263298250728
"1508",-1.56783411836753
"1509",1.55594643052006
"1510",-2.76560636120742
"1511",-1.58269721498775
"1512",-2.28978964180904
"1513",-1.92440668497735
"1514",-0.49993314510421
"1515",-1.19965367879585
"1516",-1.56471880215614
"1517",-1.78268948379679
"1518",-1.48757580297294
"1519",-1.47450293499592
"1520",-0.397216555390282
"1521",-0.595859178721445
"1522",-1.81443284471688
"1523",-1.94539971978519
"1524",-0.743054496984609
"1525",-1.96072654246458
"1526",-1.62323314710616
"1527",-1.94051973760652
"1528",0.131662892054667
"1529",-1.83934857680598
"1530",-1.68671917271416
"1531",-1.6546739327398
"1532",-1.84194423966661
"1533",-1.73160463928282
"1534",-1.70711720221619
"1535",-1.59278116162467
"1536",-1.97360072313112
"1537",-1.63471890926911
"1538",-1.65411593352848
"1539",-1.40860982537444
"1540",0.800031692167449
"1541",-1.90122058353922
"1542",-0.346414687456525
"1543",-1.45939558745913
"1544",-2.53457540499795
"1545",-1.71136551558781
"1546",-1.35256673162134
"1547",-1.81953513432069
"1548",-3.22515147402889
"1549",-1.78308610979528
"1550",-1.78742061959192
"1551",-1.81589727428625
"1552",-1.72324555743024
"1553",-2.40690112799288
"1554",-1.7681045230967
"1555",-1.80345927228073
"1556",-2.26898599281338
"1557",-1.73032399466619
"1558",-2.02503799398819
"1559",-0.149675092157453
"1560",-1.19893633608197
"1561",-1.49325905188549
"1562",-1.73402415648189
"1563",-1.75093647124347
"1564",-1.6888315568047
"1565",-1.77243578229442
"1566",-1.79211101518155
"1567",-1.58208938495529
"1568",-1.60003113967466
"1569",-1.30919794014909
"1570",0.0558139550640162
"1571",-2.01304259174489
"1572",-2.84704348481534
"1573",-1.60100806244174
"1574",-1.88331986011055
"1575",-1.57155519307599
"1576",-1.72204485914348
"1577",-1.55229041577322
"1578",-2.07741100908367
"1579",-1.89729277357551
"1580",-2.08193482841814
"1581",-2.00721017287089
"1582",-1.86675901619259
"1583",0.00120664579097801
"1584",-1.84432559251479
"1585",-0.408621539879663
"1586",-1.72023704257182
"1587",-0.5514688288889
"1588",-3.6277511067416
"1589",-1.72117872339453
"1590",-1.9880799773551
"1591",-2.12173580381037
"1592",0.274762427819317
"1593",-1.5504081611653
"1594",-1.85030992361643
"1595",-1.78967385938506
"1596",-1.51229145251907
"1597",-1.41279072604733
"1598",-1.31762700201505
"1599",-0.464281491533292
"1600",-2.11876470557502
"1601",-1.65353927012559
"1602",-1.48104044543433
"1603",-0.136932560733243
"1604",-1.6222810858985
"1605",-1.36764360871143
"1606",-1.25952290932711
"1607",-2.35561334437382
"1608",0.736339419859954
"1609",-1.41141002624328
"1610",-1.86513645705054
"1611",-1.94628608220438
"1612",-0.886763514087731
"1613",-1.11341540713534
"1614",-1.62349424152397
"1615",-1.64327030566628
"1616",-2.16730279329738
"1617",-1.132437759226
"1618",-0.420600991604269
"1619",-1.49885244908611
"1620",-1.76684113886976
"1621",-1.80133915611437
"1622",-2.20267697008284
"1623",-1.76975013702791
"1624",-1.88431246881629
"1625",-1.5799730236429
"1626",-2.48461267315523
"1627",-1.37755933075775
"1628",-1.80709496879038
"1629",-1.54584586122364
"1630",-0.620132947223865
"1631",-1.5848447161876
"1632",-1.8405832007439
"1633",-1.38847884233829
"1634",-1.80130281496394
"1635",-1.48934884220388
"1636",-2.28406765680758
"1637",-1.96679328840434
"1638",-2.06892449615177
"1639",-1.51689562388564
"1640",-0.159040004350594
"1641",-0.732478409925722
"1642",-0.31509700895786
"1643",-2.35895207969075
"1644",-2.21629469845136
"1645",-1.6716610010369
"1646",-1.83816690451805
"1647",-0.0844356625823206
"1648",-1.9670319350091
"1649",-2.30551993582624
"1650",-0.0710012242343721
"1651",-1.74978208162763
"1652",-2.4964210970206
"1653",-1.55358511889822
"1654",-1.92939646911638
"1655",-1.75772109385942
"1656",-1.76334419909188
"1657",-1.93163595759154
"1658",-1.42250426464756
"1659",-1.76986309895816
"1660",-1.91118624786272
"1661",-0.116566095196841
"1662",-0.613636547477773
"1663",-2.73096229993352
"1664",-2.13077377701358
"1665",-1.79373409522398
"1666",0.461043229348256
"1667",-1.63939783041104
"1668",-2.72880321279563
"1669",-1.89216164984013
"1670",-2.14941618386065
"1671",-1.67900851674051
"1672",-2.40728208077434
"1673",-1.93327340744502
"1674",-1.88921874937823
"1675",-1.4932402495125
"1676",-5.00867365349825
"1677",-0.061393009665874
"1678",2.75329353890449
"1679",-0.666414076174975
"1680",-2.19730674468964
"1681",-1.77111132856616
"1682",-1.87145819549154
"1683",-3.2463793487416
"1684",0.953972314159058
"1685",-1.79208146238505
"1686",-1.7758817909638
"1687",-1.78167733320257
"1688",-1.96729362099011
"1689",-1.83603548704378
"1690",-2.09414545984857
"1691",1.52895118411226
"1692",-2.20706103881767
"1693",-2.061352150987
"1694",-1.93991941188018
"1695",-1.83185584938783
"1696",-2.31816227479661
"1697",-1.92210053352933
"1698",-1.65633524744321
"1699",-1.8446022342474
"1700",-2.10381423782868
"1701",0.269981619195344
"1702",-1.53507623396694
"1703",-1.78292899833624
"1704",-1.60689162791084
"1705",-2.16881933850178
"1706",0.435390125671599
"1707",-1.39112562808593
"1708",-0.502174433528912
"1709",-1.81145792403517
"1710",-2.00432606382319
"1711",-1.77673814909237
"1712",-1.97540095387895
"1713",-0.466222117839083
"1714",-2.90668545161185
"1715",-2.29924131538785
"1716",-1.70831376188198
"1717",0.239292243623153
"1718",-2.82229210989019
"1719",-0.841625740471018
"1720",-1.94803145655928
"1721",0.339972754813928
"1722",-1.31829340765068
"1723",0.0128800085392841
"1724",-1.64080535933989
"1725",-2.49086977696581
"1726",-1.78331698006186
"1727",-0.376003765260261
"1728",-1.84185904755331
"1729",-1.9704122401556
"1730",-1.85196187286215
"1731",-1.83498232403686
"1732",-0.85576310792602
"1733",-2.39406995340593
"1734",-2.27450343830257
"1735",-1.45486503354039
"1736",-1.22671426511804
"1737",0.405529788718411
"1738",-1.88020320689744
"1739",-1.62230701748767
"1740",0.0620654472545274
"1741",-1.01331342313408
"1742",-1.59192310230855
"1743",-1.83033684097316
"1744",-1.77014683005822
"1745",-0.673663850163525
"1746",-1.84192548788214
"1747",-0.27355565706074
"1748",-1.77365544305965
"1749",-2.40276003114717
"1750",0.98546459748267
"1751",-1.86421256838377
"1752",-0.910574156143488
"1753",-1.99794336053707
"1754",-1.69536258469106
"1755",-1.7478922417005
"1756",-1.80558815654818
"1757",-1.75286743270675
"1758",-1.98541558953678
"1759",-1.8047136247503
"1760",-0.880457681589792
"1761",-1.72887110758993
"1762",-1.9339134233551
"1763",-1.92549827054941
"1764",-0.235436772933097
"1765",-1.90562329218358
"1766",-2.2486413901584
"1767",-1.57008788772382
"1768",-2.26753493507769
"1769",-1.49263515754556
"1770",-2.01953057439042
"1771",-2.04594147888899
"1772",-1.9545193444532
"1773",-1.70882644454142
"1774",-0.947783450470869
"1775",-0.348120299746815
"1776",0.754690167746231
"1777",-1.67417721333128
"1778",-1.33093742864074
"1779",-1.4925347896151
"1780",-1.71474763351899
"1781",-1.62702729558471
"1782",-1.6033130071261
"1783",-0.0228171349997979
"1784",-2.01561407638498
"1785",0.680670553047035
"1786",-2.09462969961303
"1787",-1.4579722977067
"1788",-1.87206826381706
"1789",-1.94582127129605
"1790",-1.96985863168936
"1791",-1.41514138879665
"1792",1.91763529656389
"1793",-1.47834465347244
"1794",-2.46669001140658
"1795",-2.12634732097742
"1796",-0.38036791974131
"1797",-1.55075333152874
"1798",-2.31097447902272
"1799",-2.29393012638221
"1800",-1.69511907152811
"1801",-1.88460581796733
"1802",-2.69384949818239
"1803",-2.6173959942862
"1804",-0.33545491176517
"1805",-1.38243495648608
"1806",-1.89653317746614
"1807",-1.74458916409743
"1808",-1.21194485660341
"1809",-1.77683531165355
"1810",-0.357417367315394
"1811",-1.62767451563383
"1812",-1.57284235416464
"1813",-0.520189355466957
"1814",-2.06488945788766
"1815",-1.76027819547261
"1816",0.223049539493525
"1817",-1.57747081728115
"1818",-2.04444063130358
"1819",-1.38327763651406
"1820",-0.336448958377316
"1821",-1.8287649474522
"1822",-1.79628805368072
"1823",-1.70941602004154
"1824",-1.6600766911454
"1825",0.758145032989681
"1826",0.807825388903535
"1827",-1.57735966143734
"1828",-0.521973157094482
"1829",-1.75368821021752
"1830",-0.377459961949634
"1831",-1.87815308354275
"1832",-3.19448226267598
"1833",-0.154834827241809
"1834",-0.636888154849963
"1835",-1.7007933889578
"1836",-3.11558093002133
"1837",-2.02448237727377
"1838",-1.65825716007307
"1839",0.0383351575314476
"1840",-1.79847559882454
"1841",-1.86920350586735
"1842",-1.87498527292086
"1843",-2.99140469738047
"1844",-1.91281951352931
"1845",0.349669854875227
"1846",-1.65220401788495
"1847",-1.20240805963299
"1848",-1.80627048703915
"1849",-3.22781216086448
"1850",-1.56628939066288
"1851",-1.52764762704357
"1852",-1.82523200597242
"1853",-2.20701833027188
"1854",-2.19438793507376
"1855",-0.818456753113939
"1856",-0.489936011129817
"1857",-1.79540484790176
"1858",-0.386526442958495
"1859",-1.84375066676616
"1860",-1.82053894603287
"1861",-1.66816937677143
"1862",0.455296603112176
"1863",-1.61223658516138
"1864",-1.04133378920409
"1865",-0.581954053572101
"1866",-1.8281070467311
"1867",-2.38373509565214
"1868",-1.70926027037485
"1869",-1.91889775204421
"1870",-1.80474071097852
"1871",-1.59745811192586
"1872",-2.10095203019112
"1873",-1.90844960018933
"1874",-2.07358307255711
"1875",-2.0327541345658
"1876",-1.70403283112594
"1877",-1.93024112359535
"1878",-0.00898378221994456
"1879",0.0762879470036371
"1880",-1.80236487372997
"1881",-1.21622301235188
"1882",-0.821084674422206
"1883",-0.516125189447074
"1884",-1.33383916650351
"1885",-1.52665181549207
"1886",-1.89403164168536
"1887",-2.21960366677196
"1888",-1.78930665816535
"1889",-1.89115628211189
"1890",-1.83758247462753
"1891",-1.80167735592168
"1892",-2.12403094114421
"1893",-1.92611126985894
"1894",1.97091152340559
"1895",-1.57023236317723
"1896",-0.562248695412949
"1897",-1.93263415583496
"1898",-1.58528312995276
"1899",-1.51442574438141
"1900",-2.43421602442907
"1901",-0.233277028332342
"1902",0.981997882644107
"1903",-1.63730461570649
"1904",-1.74438502236437
"1905",0.431695126408973
"1906",0.209087462615314
"1907",-0.916309975895706
"1908",-1.73752216852608
"1909",-1.89541834785651
"1910",-1.16561223663422
"1911",-2.48166254559277
"1912",-1.72351411980333
"1913",-1.14354388815718
"1914",-1.89573645677553
"1915",-1.85952563496553
"1916",-1.84275531250029
"1917",-2.00525471428737
"1918",-1.88227318184497
"1919",-2.09458991458538
"1920",0.124485300357268
"1921",-1.94849595847086
"1922",-1.70841905308823
"1923",0.493912325997924
"1924",-1.15820740937105
"1925",-1.80177003593079
"1926",-1.76803373237059
"1927",-1.61373409171811
"1928",-2.32784302313984
"1929",-1.05900196811722
"1930",-0.527443576591274
"1931",-1.75587316939436
"1932",-1.88078443802349
"1933",-2.12749504666682
"1934",-2.3671556364391
"1935",-1.87035411598532
"1936",-1.82156490046327
"1937",-1.94189780726636
"1938",-2.00114006939343
"1939",-1.80635423896354
"1940",-1.63983247292548
"1941",-2.21101154762232
"1942",-0.547477328412791
"1943",-1.70533040571357
"1944",-2.29054044489273
"1945",-1.08088868145158
"1946",-1.75702867143301
"1947",-0.208015312938386
"1948",-1.79319579257064
"1949",-1.70571986165084
"1950",-0.641290420489421
"1951",0.410437429150452
"1952",-1.41860416707482
"1953",-0.851830984048467
"1954",-1.40515242088857
"1955",0.301869836987345
"1956",-2.00855952686504
"1957",-1.97063455852093
"1958",-2.08549293785551
"1959",-1.61068282122007
"1960",-1.85786364124844
"1961",-0.662866601370519
"1962",-2.76644419795469
"1963",-2.1633661501989
"1964",-2.0234460883563
"1965",-1.73705691167758
"1966",-1.84636232745967
"1967",-2.98802657092704
"1968",-2.27395854129959
"1969",-2.40673105172436
"1970",-1.74026179590269
"1971",-2.14974745348835
"1972",-1.3495401156016
"1973",-1.424936072828
"1974",-1.72992014980609
"1975",-0.175817467329393
"1976",-2.26866852684216
"1977",-1.95976255326774
"1978",-2.1574405552612
"1979",-1.65926969104333
"1980",-1.7292763260767
"1981",-1.80215264408137
"1982",-2.030090173477
"1983",-1.42543116131795
"1984",-1.91148824377807
"1985",-0.2208199163196
"1986",-0.822249236764724
"1987",0.798468454800743
"1988",-1.85308100963313
"1989",-1.74185443741911
"1990",-1.69288858486764
"1991",1.04082455931139
"1992",-1.94155534231605
"1993",-1.91665689437439
"1994",-1.65370643607984
"1995",-1.6296861004503
"1996",-1.72691982846916
"1997",-2.08829714516744
"1998",-2.52457658520581
"1999",-0.921323421535732
"2000",-2.57202913758558
"2001",-1.62322316445698
"2002",-1.14886326996631
"2003",-0.150771855285075
"2004",-1.80681813850555
"2005",-1.86534213082373
"2006",0.156797438563823
"2007",-1.72711049335261
"2008",0.200064629288496
"2009",-0.39491437678117
"2010",-1.59514355759646
"2011",-1.78327191889472
"2012",-0.0933877072457746
"2013",-1.81724172203755
"2014",-1.87669608680811
"2015",-2.26186982882919
"2016",-1.58777264538769
"2017",-0.375977585537964
"2018",-1.98469018213469
"2019",-1.99310424747445
"2020",-1.95129379626251
"2021",-2.1843864517254
"2022",-1.76232787581044
"2023",-1.69438522296248
"2024",-1.78902583898668
"2025",-2.80149068116912
"2026",0.0876024096852854
"2027",-1.84924620354271
"2028",-2.43815561088474
"2029",-1.70396810752351
"2030",-1.72523271913218
"2031",0.152939068615707
"2032",-0.23786913828723
"2033",-1.6247966937294
"2034",-1.67216118962471
"2035",-1.59369368767203
"2036",-1.74606259043907
"2037",-1.54636637886518
"2038",-1.65776905067061
"2039",-0.169009090615953
"2040",-0.741471364221459
"2041",-1.80061363406524
"2042",-1.94987953433677
"2043",-1.56559811251547
"2044",-1.59071133144377
"2045",-1.50513164759291
"2046",-1.73334912399802
"2047",0.367187787624614
"2048",-1.29811526305454
"2049",-2.67610262283698
"2050",-2.07571458662726
"2051",-1.56052309203661
"2052",-0.413937707694055
"2053",-2.39314301384103
"2054",0.626437633016501
"2055",-4.19962790168856
"2056",-1.76704957673733
"2057",-1.56896286523688
"2058",-1.65163647653091
"2059",-1.36992197010337
"2060",-1.62204724320105
"2061",-1.49647695936318
"2062",-1.80849090180485
"2063",-1.64255847266442
"2064",-0.882598569918555
"2065",-0.896344387692434
"2066",0.626167486655868
"2067",-0.365262821701345
"2068",-1.85075979994897
"2069",-1.86563774885377
"2070",-2.97363494142737
"2071",-1.86522976634025
"2072",-1.92831930168827
"2073",-0.909649695481654
"2074",-1.93414928156711
"2075",-2.41359184324982
"2076",-0.123595937366002
"2077",-1.93898288039952
"2078",-1.80063123828137
"2079",-1.83908465388391
"2080",-1.92898813655233
"2081",-1.69552937064354
"2082",2.18643386054018
"2083",-2.02820558726716
"2084",-2.07926734895069
"2085",-2.18129759187412
"2086",-1.98508351419843
"2087",-1.64403876042746
"2088",-1.63917819543323
"2089",-1.51016585621528
"2090",0.0767484763639743
"2091",-1.20826509651101
"2092",-2.63248724837769
"2093",-3.88059438003863
"2094",-1.77095451186136
"2095",-1.76793019273931
"2096",-1.52075473127278
"2097",-1.17594880246795
"2098",-1.83495959661014
"2099",-0.287966431511496
"2100",-1.47721948318527
"2101",0.26545611077548
"2102",-2.15811119489367
"2103",-0.5484272854672
"2104",-1.10534915827137
"2105",-2.26646432969321
"2106",-0.0891508682842748
"2107",-0.292936305296934
"2108",0.0443074193411555
"2109",0.834186978833634
"2110",-1.59539354808912
"2111",-1.31776932647501
"2112",-1.45855093269206
"2113",-1.59250270573206
"2114",-0.612296403841018
"2115",-1.39348356838491
"2116",-1.45780187975046
"2117",-1.82609699519824
"2118",-2.2125591644574
"2119",-1.19932733559818
"2120",-2.10710110114168
"2121",-1.64077175348427
"2122",-1.6647673141264
"2123",-2.05652875032318
"2124",-1.83313261184501
"2125",-0.789113899605585
"2126",0.0210140324737759
"2127",-0.340378497850018
"2128",-2.11914791652391
"2129",-2.31767857123864
"2130",-1.77950406015775
"2131",-1.82797970499843
"2132",-1.62493528651221
"2133",-1.64455790852221
"2134",-1.835318062509
"2135",-2.17575861068059
"2136",-1.92051837097444
"2137",-2.80739119164883
"2138",-0.8780679300703
"2139",-1.81868122060148
"2140",-1.48098859989516
"2141",2.61035401399673
"2142",-2.13175729827076
"2143",-1.73875356279531
"2144",-0.752039701111227
"2145",-1.69664965549114
"2146",-3.56620659622691
"2147",-1.84868858813491
"2148",-2.36070674059759
"2149",-3.0506941518443
"2150",0.810687952862219
"2151",-1.58509479420852
"2152",-1.88963077254865
"2153",-2.4400399965272
"2154",0.176909664855586
"2155",-1.98218204460283
"2156",-0.268771436904238
"2157",-1.70527858078996
"2158",-2.73570351169251
"2159",-1.89401014064495
"2160",0.300796602557027
"2161",-1.77857519832857
"2162",-0.28433910005066
"2163",-1.65134881807985
"2164",-1.68471087565165
"2165",0.698860426795695
"2166",-2.06162534351185
"2167",-2.11742502928767
"2168",-0.427709729329111
"2169",-1.47818900409869
"2170",-2.02375362784265
"2171",-1.94611261574799
"2172",-2.01953602463971
"2173",-1.90171425236753
"2174",-1.81534391125637
"2175",-1.4762668120722
"2176",-1.86685529015424
"2177",2.05330721585022
"2178",-1.98099723525574
"2179",-1.6447487180152
"2180",-2.15038567011676
"2181",-1.60847492865488
"2182",-0.281506416174542
"2183",-1.82530175688504
"2184",-1.79336330999838
"2185",-1.54441282950323
"2186",-2.28295240878269
"2187",-1.62325125640693
"2188",-2.08867643781759
"2189",0.210535518895488
"2190",-2.12757437671128
"2191",-0.789550616349665
"2192",-2.25318738166097
"2193",-1.6863703781755
"2194",-1.65444683707882
"2195",-3.5139039477557
"2196",-1.93276647285652
"2197",0.57327253132218
"2198",-1.77531227103001
"2199",-0.548830793681956
"2200",-1.40467776546029
"2201",-2.28888087133421
"2202",-1.96639768080938
"2203",0.112942158497033
"2204",-1.58179408206268
"2205",-1.82967508513285
"2206",-1.67266333824121
"2207",-2.00530486158111
"2208",-1.8767347267759
"2209",-2.02614450002384
"2210",-1.75715265547144
"2211",-0.676873091482031
"2212",-2.08203914369623
"2213",-2.18083344556856
"2214",-1.7121619888931
"2215",-2.00696373584966
"2216",-2.18171060886699
"2217",1.42208294047809
"2218",-1.59633448235065
"2219",-1.89766123332409
"2220",-1.34038587495629
"2221",-1.41707134690864
"2222",-1.65542022814344
"2223",-2.11026811761105
"2224",-2.69189787827493
"2225",-2.1510205586949
"2226",-2.20026006536621
"2227",-2.08968421255943
"2228",-1.85570663006637
"2229",-1.44867256597733
"2230",-0.340048593526937
"2231",-1.54861346731647
"2232",-1.46268908764859
"2233",-1.44823812387511
"2234",-0.631954249716994
"2235",-1.45999481609129
"2236",-2.03288051974702
"2237",-1.73577742616792
"2238",-1.67427831025373
"2239",0.696528051136186
"2240",-2.21098629543939
"2241",-1.45048887097366
